Row,username,Total,T1,T2,quote_farsi,quote_english,T3,T4,T5,T6,T7,T8,T9,T10,T11
10081,Hassank_Wazir,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10082,Derwin_E1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10083,FGoodarz,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10084,MHRN3159,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10085,DanielB01918260,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10086,Sara81255537076,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10087,kian_nika,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10088,hydy_mqw30753,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10089,Duke16877587,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10090,Pahlavism26,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10091,john01932,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10092,In_Maard,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10093,Zizi456,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10094,IranRoyalists,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10095,FryadeVatan,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10096,Amrbekjh,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10097,jBNo61ZD5QtPW6A,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10098,Shah_parast,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10099,ashemvahoo36354,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10100,sarbazan,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10101,MMMMM1060,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10102,Breeze1367,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10103,sabo19741,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10104,javid696,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10105,hajiology,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10106,Anonymous_maka,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10107,ScienceAndLogi4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10108,Ghoghnous_irani,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10109,Alipho_o,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10110,shabnamfekr,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10111,nedatajik2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10112,hellwarrior00,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10113,noobarii,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10114,AramAra87475947,3,0,0,0,0,0,0,0,0,0,0,1,1,1
10115,Josephpahlavi1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10116,SepehriH,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10117,SaSamani88,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10118,lpvshirazi,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10119,hamhamgg44,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10120,Behrooz41422,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10121,BaramakiBalash,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10122,esthi7396,3,0,0,0,0,0,0,0,0,0,0,1,1,1
10123,mootaareez,3,0,0,0,0,0,0,0,0,0,0,1,1,1
10124,AriaHajiahmadi,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10125,AliEsmaeil82997,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10126,BehravanSa94854,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10127,GasedakA,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10128,julya1351184,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10129,Naser53492668,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10130,Watusa101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10131,James81540275,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10132,TSeekerforever,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10133,ghofranian,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10134,Bibaksa14b,2,0,0,0,0,0,0,0,0,0,0,1,1,0
10135,Minahita2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10136,manyrad0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10137,sunnybird01,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10138,AryaStack_,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10139,Atash1701,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10140,GoVols37872,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10141,AvaRahayp,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10142,eE5kxoTOGzhxLni,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10143,ByHonar,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10144,DownOfHope4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10145,freeIranzan,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10146,Shimayii,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10147,hovatan4941,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10148,Julian771207,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10149,NooroziMas93316,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10150,Atane_MIS,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10151,SaraJamIrani,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10152,arezoha,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10153,sarbaz02111,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10154,mazanbuu,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10155,NaamIrani,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10156,mah_hmh,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10157,AtypicalAlexia,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10158,eliyoos,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10159,Arsi0098,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10160,kingofdepirates,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10161,Khja56,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10162,Arezoodgt,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10163,DaveLsk8m,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10164,AlfyG78906,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10165,m2t016,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10166,lunathefourth,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10167,bio_ta54_beravi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10168,Monajhn,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10169,MahyarSakari70,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10170,Dariushfarhang2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10171,RahbarArts,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10172,pershe82,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10173,mehdi0188272511,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10174,AhiSaji,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10175,hohumvon,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10176,The_mazii,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10177,DeepBlankSpace,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10178,Freedom_IR_2026,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10179,MaghsoudiAli,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10180,Farexb1,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10181,pejmanaryanboy,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10182,JOHNBOEHME3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10183,kian_irani_rev,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10184,MDMehrdad7dpi,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10185,vista_time,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10186,Alex_bmm,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10187,SM24341207,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10188,BijanRezai,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10189,Farhad386474,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10190,Lili1171897914,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10191,iranianscream,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10192,StablesValerie,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10193,Diri336264,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10194,MehrFreeIran,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10195,VoiceofIRAN3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10196,kaveahangarha,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10197,Fidelitas331424,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10198,KoroshK22715910,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10199,ThisisMoniii,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10200,ah_shirkhorshid,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10201,pishii2026,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10202,zamanpournahid,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10203,FrancophileJe,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10204,Sepid5475,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10205,Jafanrood123,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10206,SHuARi99,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10207,vianack22,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10208,ahuramazda2582,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10209,yossimoravej,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10210,Shima_freedomm,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10211,sara_s_azad,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10212,isoooyam,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10213,W_L_Freedom,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10214,morocco4044,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10215,pejman2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10216,IntermodRadar,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10217,HastiIrani64,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10218,MahdiDK1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10219,PourrezaeiVahid,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10220,hmgrayy,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10221,ARoohi99291,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10222,Pouranahid,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10223,NfFarazi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10224,TechGal77,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10225,pirouzprs,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10226,ALX444777,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10227,Brittan14850243,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10228,Farokhrou,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10229,Wishtasb262396,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10230,Danial7733,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10231,Rahayei78,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10232,nzajd48596,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10233,Johnx3n9,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10234,drpegahm,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10235,SELF_DEFFENCE,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10236,Hamitanha2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10237,samazadi6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10238,Labeyk_darwin_2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10239,Teaandtahdig,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10240,SS01959435,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10241,Zarads04,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10242,Shani83268513,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10243,mona_kargar,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10244,MoShad1hz,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10245,RoshinFarahani,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10246,MahdiDahghani,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10247,CeliaGreen3487,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10248,YektaaHoney2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10249,bernoam,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10250,Hana7ayk,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10251,moeiran,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10252,Roxana__2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10253,ParvanehA95607,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10254,shaqayeqla,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10255,VMehrannia,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10256,taji_2583,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10257,Mark_Tw__,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10258,fhieyiued,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10259,omidvan,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10260,AmirforIran2026,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10261,RainbowyDreamy,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10262,DTrumpinPersian,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10263,MarieLo29170803,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10264,Naik_Lala,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10265,Maya_Darya,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10266,mehdi_falaji,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10267,182casablancas,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10268,armanshahriari,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10269,ArmenSafi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10270,Aydaogx,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10271,Ali19093519,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10272,Dkhtrnghlb1401,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10273,Newhope526,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10274,mingvante,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10275,3dbyraka,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10276,MajidGanji7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10277,hadaf_azadiii,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10278,antiiimoollaa,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10279,eddi13430135,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10280,nagh_me_,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10281,R_MAVRIK,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10282,KhodaPahl95732,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10283,haana_anya,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10284,MajorAhmadkhan,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10285,142im,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10286,Precise8699,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10287,MrSinAlef,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10288,Iranaryaee8665,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10289,nqbevalla,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10290,Albert_Vla,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10291,MahsaLuna1973,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10292,Niljavidshah,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10293,LionandSunIran,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10294,persiaboy13,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10295,Saman232323,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10296,H_Amirianfar,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10297,psic90o,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10298,UtterEmotion,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10299,Asef23006895,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10300,SardarrSepah,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10301,magpiehj2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10302,Niloodxiq,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10303,Sh11638,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10304,sajedesharifi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10305,melinadelfan,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10306,marrysh8,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10307,rad_sahra,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10308,SpacVader,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10309,Sun99932,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10310,Ella1420722,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10311,Afi40yv,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10312,LeylaShirvani,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10313,136Mojtaba,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10314,Mana202,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10315,CatherinaDoumas,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10316,KV1LB,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10317,scorpionofiran,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10318,pirooz_zagros,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10319,nani_noo1,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10320,26nazinazi,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10321,l_hr77,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10322,Somi759563,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10323,karma280,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10324,AkbrpwrMry65117,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10325,ArdalanHojjat,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10326,iranparastSHAH,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10327,dokhtekourosh,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10328,holaknightyou,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10329,Humban_,2,0,0,0,0,0,0,0,0,0,0,0,1,1
10330,Dianax199088740,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10331,N0tk7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10332,StellaAzizian,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10333,payandeiran2585,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10334,Pahlavital,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10335,babalashari36,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10336,farshidbabaei18,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10337,Persian_vira,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10338,AlaAbolcqt,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10339,anasar1360,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10340,StupidJalal,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10341,xhjwjdksk,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10342,NegarMD_2026,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10343,irandokht38,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10344,AHeidari38383,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10345,Saman90031827,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10346,omakyl,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10347,sazanist40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10348,amoumossi,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10349,Arya1111Ar,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10350,Sarbaze_sha2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10351,ashnaye_door2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10352,x_kouroshXgreat,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10353,samisanjab,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10354,sarrWings,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10355,ZereChK,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10356,shahram62,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10357,Fakhteh_88,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10358,MbShahnaz,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10359,MiaOrankle,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10360,PanahiMahi62363,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10361,Frankyonepice2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10362,behaak,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10363,MarianM8888,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10364,WatchMeReborn,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10365,fifii0306,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10366,EssunB,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10367,m16424104,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10368,DHajizadeh72074,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10369,ALotfi6485,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10370,AkramKowsari,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10371,Eva704894322131,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10372,Nastaranelko,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10373,neda96301524,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10374,atefehtabesh,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10375,JohnSmith7lau,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10376,Nasrinrk,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10377,Hoz7376,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10378,peykanian88483,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10379,ShabnamKho10202,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10380,amirtina85,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10381,Asra8860,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10382,AvangardIran,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10383,NoirHomicide,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10384,a_khoda79955,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10385,Rohi71458525,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10386,nasidarya57,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10387,kurdi_Devil,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10388,marziehjavid,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10389,MasoudOmid61396,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10390,A23Abre14288,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10391,rhustyphina01,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10392,FreeExpression8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10393,dentisthazal,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10394,AriyoShahi4545,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10395,Bahram_chobin3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10396,2cb_markaz,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10397,SaReH_Saar,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10398,h_shan_89,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10399,lionpatriottt,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10400,fatemeh64310939,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10401,reza1385s,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10402,maia_fff,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10403,sogolisogoliyan,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10404,CharlieRastlin,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10405,Iransoldier83,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10406,Fazaadams,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10407,persikla,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10408,desireeclaryy,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10409,eesaeeeeeeee,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10410,ShapourMojarrad,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10411,trinity1_matrix,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10412,HawksFanat,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10413,Axon102,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10414,ArefiPejman,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10415,TheDude44583863,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10416,moments_tourism,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10417,CognizantCarbon,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10418,KaziAlii,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10419,AlphaEagle_X,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10420,KianPesareIran,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10421,zz7908,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10422,Buddy70727620,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10423,AlianzArt,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10424,khabolooo,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10425,Miapinkzone,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10426,kambiz134,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10427,srngwn1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10428,ZhrhK41047,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10429,farshid_irani,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10430,Attithn,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10431,KH0696569866795,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10432,isheyshy,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10433,null9007,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10434,Sara01294797332,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10435,maybeanahitia,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10436,shakilaghasemi,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10437,robiolle,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10438,AghaNima17,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10439,maryameee4023,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10440,APnahy77132,1,0,0,0,0,0,0,0,0,0,0,0,0,1
