username,name,followers_count,final_location,count,x_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
reatlegetswe,nicholas bloem 🇿🇦,9553,,1,212316107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalal_alansi,جلال العنسي - Jalal alansi,9551,,1,1843397105508810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZeeZag1,Incognito📀📀,9519,,4,1387808453176040000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
JamalKhanfer,Jamal Khanfer,9504,,1,1710838087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Abo423Hager,حمدي العتابي 🇮🇶🇵🇸,9496,,13,3197126642,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Gorge_254,Jorge,9475,,3,1745813860357910000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ami_Snowleopard,ゆきひょう 🎌,9447,,1,990064839086166000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
meysam1irani,میثم ایرانی,9423,,3,891292314248905000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
minooo_hastam,minooo_hastam,9421,,12,1002213596586300000,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
ghalbesalim,سیلواری,9410,,1,1294218744798080000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
havayesf,شیخ هوایی 🇮🇷,9405,,2,1130776003092070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
OtigbaCrypto,Otigba Crypto💛,9395,,2,1323704837662530000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HarrygPettit,Harry Pettit 🇱🇧🇵🇸,9383,,1,1675628586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sadiam110,سعدی هستم,9361,,1,1764178814845020000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hasan_m128,hasan_m,9348,,9,1670136074113370000,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1
aa1ll2ii3aa11, ﮼علي,9346,,5,410583169,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
HaidarAkarar,Haidar Al-Karrar ☫,9304,,3,279942689,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
cherylbenson,Cheryl Benson 🪁,9286,,1,17734639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PatriotSynergy,MAGA 🇺🇸 MAN 🚂,9283,,1,1554165013165680000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366Hani,🎒t.m,9273,,1,1593329851402010000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaali67800508,காளி Kaali,9262,,1,1486194207433940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kaybella_k,K,9253,,1,1130551575888500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zahraan___,Zahran,9249,,1,951678455292285000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thierry_bros,Thierry Bros,9238,,1,791999362561815000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gan_dom_0631,گندمک,9237,,3,1341003493348410000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
alihadi_Ragnar,پسرخوانده,9234,,9,1168042466668440000,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
balenowatch,Shamsher,9226,,3,2819670000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
kill_biil,Κιλ Μπιλ,9217,,7,1664749908,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
marielSiviglia,mariellasiviglia,9151,,6,304598010,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
DedyNad_id,Kebajikan ☀️,9142,,8,1105346085097100000,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
ApricotForever,CanCanGirl&TobyBear🐱🐱🌈💔💔,9141,,1,875675438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JoannaTeglund,🎒Joanna Teglund✊😷🍉Human life is sacred,9140,,1,439321373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yng_Habeeb,A B D U L L A H 🧭🕋,9112,,1,2010079559019110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ali_chahkho,علی چاهخوزاده,9109,,6,823260091918983000,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
muntazireimam84,Haider Ali 🇵🇰🇵🇸,9096,,14,1240298543870550000,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
rociocangla,Rocío Campos 🇪🇸🇲🇽🇵🇸🇨🇺🇷🇺🇮🇷🇱🇧🇾🇪,9094,,9,460358477,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
MashkurKabuli,Mashkur Kabuli,9094,,4,1429648543371960000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
Yahyasharaf10,المُهندِس/ يحيىَ عَباس شرف الدين,9088,,1,1182563859527320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pawelrakowski85,Paweł Rakowski,9085,,2,934997638591713000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
legibitiquas,Gneaus,9067,,3,279912714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZAIDWASI,ابو زيد واصل 🇾🇪,9067,,1,1807771276271920000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
apls452,Josef K 王,9065,,1,183306644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4dchan,BADCHAN 🔻,9061,,1,3196244211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mou123144,الشيخ البعلبكي🇱🇧,9041,,1,1300903591557970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
donaldgorbachev,Donald J. Gorbachev,9029,,1,1683281560890490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OfficialHFJ,Hussain For Justice - Official,9011,,1,1295753295730890000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Divya_M_P,Dr. Divya (offline - click 🔔),9002,,1,2327612520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CLIFHIGH3,CLIF HIGH🇺🇲,8994,,2,1584720012786420000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
f_safari_84,|فاطمه صفری|,8931,,2,1477530948375920000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Amandasatiro07,Amandasatiro,8930,,1,1825386407189240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GhamariVafa,Mostafa Ghamari Vafa,8916,,8,1127757174741120000,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0
mhmdiism,مُحَمَّدیسم,8882,,1,1282762624812420000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iman_Momeni1,❤️ایمان مؤمنی❤️,8869,,1,1278993040162650000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alidaneshmand_4,علی دانشمند,8855,,1,1247583417790870000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamid2w,Hamid Khan,8854,,1,1758216142726880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FUTURENEWS2020,FUTURE,8792,,4,747843628869923000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
VanSulli,#StopTheGenocide,8790,,15,230279984,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ArtCrunchy,Art Crunchy,8762,,1,1756384796178050000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OctarRuga,Octar Ruga,8750,,1,1224013638140420000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCSWORLDPAK,DCS WORLD PAK 🇵🇰🇵🇸🇹🇷🇸🇦🇦🇪🇲🇾,8746,,1,1075465743158990000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JucheAffirmer,Greta Thunberg Respecter 40K 🇸🇪🇵🇸🚀🇰🇵,8737,,1,2035564025954890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
husseinb,hoos.crypto ☀️🏴,8731,,3,20369398,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mohamme97589888,Dr.Mohammed Aljammal,8724,,4,1556899493852900000,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sabamontazer,صبا هستم,8720,,16,1626085487260600000,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
Jordigave,Jordi Garriga 🇪🇸🇾🇪🇨🇳🇷🇺🇵🇸🏴☫,8712,,1,183786438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cie1947,Celeste George,8701,,2,86410896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
saharenamdar,🟥☫🟩 ƶ_ɓαɳเ αɦɱα∂เ,8680,,1,1436993898551850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Limare64,Lisa,8660,,3,1520906253039550000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
BillowIsmail,Billow Ismail Jr.,8646,,5,1295032579,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
rRealNeilNash,Nash,8631,,1,866949673461981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
assem77129,عاصم غثايه,8589,,4,1657746275402480000,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
MichiganNation2,MichiganNation2,8580,,2,2577571106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PriyabrataT,Priyabrata Tripathy,8575,,1,1263282072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hasnat_A_Koot,Hasnat Ahmad Koot 🇵🇰,8575,,2,2946205104,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaurabhJoshi,Saurabh Joshi,8547,,3,18044851,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
rezamiri81,🇮🇷reza miri🇮🇷,8538,,2,2242968910,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SENSIMILLIEA,,8531,,1,82210282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan_RemolinaC,𝕁𝕦𝕒𝕟 ℝ𝕖𝕞𝕠𝕝𝕚𝕟𝕒 📚🖋️,8528,,2,35588542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yucelbarakaz,Dr. Yücel BARAKAZİ,8524,,5,2194292241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
LDelsoll,🅻🅳🅴🅻🆂🍉🅻,8523,,2,1349272358146760000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
GMF_YEM_2025,مرتضى MORTADA 🇾🇪,8523,,2,2451912490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
FreeGeneraxion,#GeneraxionFearFokol🇷🇺🇵🇸🇮🇷🇨🇳🇰🇵🇿🇦,8517,,1,921766811963658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VandanaHari_SG,Vandana Hari,8511,,2,2866145822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
parima19683,🎒بهنیا,8507,,1,1416101126978640000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syfhosseini,S.FHosseini,8497,,2,1255697191840220000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT__VIBES,OT VIBEZ,8478,,1,1155013937181670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mohmmed_allaw,ابو القاسم علاو,8465,,2,1391522503495930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
IRANinFRANCE,Iran en France,8443,,1,1042361035011840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AttyeLina,Liنa🇸🇳🇱🇧🍉 10452 km²,8435,,8,1576793424,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
wawireCS,🇰🇪Black Panda🇰🇪,8429,,4,365470925,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
SabriaCBalland,Sabria Chowdhury Balland 🇺🇸,8429,,2,304691182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
moshetonychin,Pan Tony,8385,,1,69724401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
golzar63,گلزار,8338,,1,985223449353302000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dublinactivist,@DublinActivistAmandaC #FreedomFlotilla 🇮🇪✊🇵🇸,8335,,2,1067995648857790000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Afifehabedi,Afifeh Abedi | عفیفه عابدی,8331,,10,1570276746,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0
NassimNoUnoff,Nassim Noroozi - Unofficial,8303,,2,1478687609056630000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
mysticaltech,The Canaanite,8300,,2,82467998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rrschmocker54,rosita,8299,,2,2190509481,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
morteza_pn,مرتضی پناهیان ☫,8299,,1,837237062935974000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iFortknox,aristophanes 🇰🇪 🍂,8275,,1,361118382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WithyGrove,Manchester Chronicle 🐝,8272,,1,978365475032793000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OLUWA2M1,🦙pacman 🦙,8265,,1,37886611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinkeringhalo2,Orwell Huxley’s Ghost,8248,,2,1472940347949040000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
m_noroozpoor,معصومه نوروزپور,8245,,2,725914444723683000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DuroBelinda,"Belinda Duro,NO VOTO A TREPAR.💋",8244,,3,2615039000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
resistancestan,maria,8225,,2,1724624548073770000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tinfoilhat79,Hosh,8208,,1,233112961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sharen_mm,Shabnam🇮🇷🎒,8189,,2,1225985652359120000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Beingkhanumar,𝕭𝖊𝖎𝖓𝖌 𝖀𝖒𝖆𝖗,8180,,13,2204284283,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
carloslaconcha1,carlos l. aconcha,8166,,1,2473035764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
waweru,Frantz Fanon,8163,,6,7248362,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
AllyReza14,Seyyed Ali,8149,,11,1511086964941990000,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
jdamijan,Joze P. Damijan,8140,,2,1569084018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Alhajrifatema,فاطمة الحجري,8139,,1,573908012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
junaid_haido,Haido’,8138,,5,434724933,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
crosslinkjapan,あるが 参政党「愛」爆発,8129,,1,3192951200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RogueKite,Rogue Kite,8121,,1,135015553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A_E_Rasooli,امیرابراهیم   رسولی,8120,,1,856471868534141000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pilaraymara,Pilar Fernandez,8114,,3,265962961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
asinosvay,AsíNosVa,8109,,1,2932115764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BenjiSeitlhamo,Benji Seitlhamo 🇿🇦,8100,,4,573735828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
dimitri_kenya,Havi Gare,8088,,2,1100388647671610000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TheLevantineMan,Raed Jamal 🇱🇧 رائد جمال,8076,,2,1749435664888680000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Shahaab92,𝔰𝔥𝔞𝔥𝔞𝔞𝔡 شـهـــاب 🚩,8076,,5,856214441955910000,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
burujlaptop,بروج لپ تاپ,8073,,1,1156424002732260000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neuro_words,Mgenge,8051,,1,2350405733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AljnwbA711,فريد جبران الحتوةFreed Yemen🇾🇪,8048,,3,2031515928303920000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pakniyat__,خانم پاک,8041,,10,1440740441003950000,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
noora_257,مامانِ نورا,8021,,14,1645444746565890000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
morteza_kaka313,🎒مــــ رتضـــ یٰ کاکـــــا ☫,7992,,13,1610446766779790000,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0
1foreverseeking,Truth,7990,,3,791617266353791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
biteme_suckas,concerned american,7974,,2,885937591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Plz_Relax_,Michae|,7969,,1,1355254012870840000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
raniaa1289045,rania,7959,,1,1198665541076030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JA00963,جمال ابراهيم󱢏,7959,,1,1308200684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
theAghaMostafa,آقامصطفا,7942,,1,822471678600966000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
malk21_9,مالك الغنامي1,7941,,1,1246156884215840000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BrendanPeberdy,Brendan Peberdy,7896,,1,1302688548047350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
m_rahimi_72,mostafa.rahimi,7862,,1,1148669915953610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sansirated,Sansirated,7858,,2,379298592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITANDEHUI1801,ROCIO 🇲🇽,7847,,1,108661655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
agha_bakeri,سیزیفΣίσυφος,7846,,1,294479223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1NuevoOrden,🌎Un Nuevo Orden,7843,,1,789280758825353000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afrilivesmatter,Active Revolt 🇧🇫 🇲🇱 🇳🇪,7827,,5,933137171803931000,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
_Popins,Mary 🇵🇸,7819,,3,1514147214607720000,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
andrepaltry,"Andrea Paltry, Ph.D.",7795,,2,2919332559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Orthodoxe,Брат Иоанн ☦ 🇷🇺,7795,,1,198393228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aghaye_chaei,آقای چایی🎒,7791,,10,1384977784376810000,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0
f_mustafavi,فاطمه مصطفوی🎒,7784,,1,1891555510413030000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
zarebin0,عبدخدا,7782,,2,1402501454800290000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UdsiAsli,beecier,7767,,2,2778366482,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jong_slow,PsyOp 2026 ☸️ 🇵🇸 🇺🇸,7760,,1,1247494403293360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
luxeprogressive,Luxe 🌈,7756,,2,899039004787712000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abdulla_faraz,Abdulla Faraz,7743,,5,9676232,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
PAOLANURNBERG,paola nurnberg,7738,,4,431454179,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
TxWidiwidi,Widiwidi,7731,,1,1791415156393530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TalentCoop,TalentCoop,7731,,1,220771828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SamiRamadani1,Sami Ramadani   سامي,7706,,1,581026899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
palm_phattanan,No Labels 02 🌟 P-YAWN,7654,,2,295543538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SusanSmithAus,Susan Smith,7651,,1,1105659718528260000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emilcyc,Emilio López-Carrasco y Cañada,7643,,6,276586094,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
masaf_foods,🇮🇷واحد امنیت غذایی مؤسسه مصاف🇮🇷,7635,,1,814229814731244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shehzadhqazi,Shehzad Qazi,7633,,1,201531975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mizukamistaff,水上紀行STAFF@二代目,7609,,1,2331592189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N_Rahimi_107,خانم رحیمی,7604,,4,1325135808722960000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
emanuelpietrob1,Emanuel Pietrobon,7598,,2,1466882381558740000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fazle_alam,Fazle Alam,7595,,2,1374558800,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AfgFactChecks,🇦🇫Afghanistan Fact Checks🔎,7591,,2,1185666439199560000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
laili_dideban63,لیلا دیده بان🎒,7558,,1,1496098469202710000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrsts_,Harvester🇦🇩🏴,7525,,8,224984675,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
iranembassy_nz,Iran in New Zealand,7518,,5,1037835015889990000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
A_R_Aliyani,علیرضا علیانی نژاد🇮🇷,7510,,1,1116548947965670000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
realazadeh,Azi,7508,,1,1360164330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
anniefofani,annie fofani🇵🇸,7489,,9,306012283,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
HammerstoneMar3,Hammerstone Markets,7479,,1,1058344962285290000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Maenyria_M,La sandía tecnócrata,7472,,4,451099677,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
charlie_marema,Tsar,7471,,10,434117965,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
IRANinFINLAND,IRANinFINLAND,7471,,13,1045236247407610000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
GrownRoom,Old Woman Seeking Justice,7467,,4,1181403234998590000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
zahra_hp79,زهــــــــــرا /بانــــــــو,7461,,1,1553405031046600000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filomen03258997,Filomena Rocha 🔻,7449,,19,967746907413074000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
CHItrader,CHItrader,7445,,1,185663478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saeidi_Saeid3,🟥☫🟩 سعید سعیدی,7425,,1,1415038048467830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
saeedha85,سعید حاتمی,7423,,2,1222479427692610000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
tdirurupsp5e88t,₿un,7408,,1,1046656005705100000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MushtaQ_Q_,MushtaQ,7408,,1,889564388407030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vital_aH,عـیـن حـا🎒,7399,,8,1434896743129390000,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
thisismoh265,Malawians with Attitude,7391,,5,1397455232196570000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
